Energy (MeV),Co60 Counts,Co60 Normalized,Cs137 Counts,Cs137 Normalized,Na22 Counts,Na22 Normalized
0.58526,0.000125319,0.0012174931022422572,2.763e-05,0.0003458557394778743,4.23002e-05,0.00048388930769837935
0.58722,0.000124815,0.0012125966657599192,2.69e-05,0.0003367180380729214,4.30403e-05,0.0004923556146337501
0.58917,0.000124763,0.0012120914778688844,2.766e-05,0.0003462312614534203,4.34412e-05,0.0004969416738830275
0.59113,0.000125236,0.0012166867446469515,2.813e-05,0.0003521144390703077,4.3287e-05,0.0004951777169455404
0.59308,0.000126954,0.0012333773753546032,2.601e-05,0.00032557755279838976,4.28655e-05,0.0004903560058615534
0.59503,0.000125792,0.0012220883690203241,2.61e-05,0.00032670411872502784,4.38318e-05,0.0005014099072149499
0.59699,0.000124691,0.001211391986942836,2.633e-05,0.0003295831205375472,4.31431e-05,0.0004935315859254082
0.59894,0.000126193,0.001225984144872343,2.695e-05,0.00033734390803216474,4.4058e-05,0.0005039975016329757
0.6009,0.000124126,0.0012059029262037075,2.627e-05,0.0003288320765864552,4.25263e-05,0.00048647575817545996
0.60285,0.000126542,0.0012293747328333269,2.562e-05,0.0003206957671162916,4.27525e-05,0.0004890633525934857
0.6048,0.000125452,0.0012187852174250962,2.714e-05,0.00033972221387728945,4.32356e-05,0.0004945897312997115
0.60676,0.00012573,0.0012214860296117826,2.6e-05,0.0003254523788065411,4.33795e-05,0.0004962358623198436
0.60871,0.000126902,0.0012328721874635682,2.667e-05,0.00033383903626040196,4.2074e-05,0.0004813017132803536
0.61067,0.000124496,0.0012094975323514554,2.834e-05,0.0003547430928991298,4.2588e-05,0.00048718156973864385
0.61262,0.000127386,0.0012375743209108927,3.045e-05,0.0003811548051791991,4.23413e-05,0.0004843594674268536
0.61457,0.000124743,0.0012118971748338709,3.455e-05,0.0004324761418371537,4.3544e-05,0.0004981176451746856
0.61653,0.000127088,0.001234679205689193,3.74e-05,0.0004681507295140245,4.25777e-05,0.00048706374382128894
0.61848,0.000125236,0.0012166867446469515,4.392e-05,0.0005497641721993571,4.33178e-05,0.0004955300507566597
0.62044,0.000128805,0.001251360121245094,5.353e-05,0.0006700563783659287,4.24132e-05,0.0004851819609664471
0.62239,0.000125607,0.00122029106594645,6.55e-05,0.0008198896466087863,4.24235e-05,0.0004852997868838019
0.62434,0.000128065,0.0012441709089495976,8.626e-05,0.0010797508536866244,4.49112e-05,0.0005137576057773594
0.6263,0.000126296,0.001226984805502662,0.00010995,0.0013762880403761228,4.28758e-05,0.0004904738317789083
